VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT0.x, TANGENT0.y, TANGENT0.z, TANGENT0.w, TANGENT1.x, TANGENT1.y, TANGENT1.z, TANGENT1.w, BLENDWEIGHT.x, BLENDWEIGHT.y, BLENDWEIGHT.z, BLENDWEIGHT.w, BLENDINDICES.x, BLENDINDICES.y, BLENDINDICES.z, BLENDINDICES.w, COLOR0.x, COLOR0.y, COLOR0.z, COLOR0.w, COLOR1.x, COLOR1.y, COLOR1.z, COLOR1.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y
2914, 1322,  0.07129,  0.30664,  0.63965,  0.60313,  0.9824,  0.58358,  0.00,  0.01173,  0.60704,  0.48778,  1.00,  0.01173,  0.60704,  0.48778,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.93553,  0.74063,  0.93553,  1.00,  0.00
2915, 1321,  0.06982,  0.30225,  0.64502,  0.56989,  0.86706,  0.83382,  0.00,  0.01075,  0.60411,  0.48876,  1.00,  0.01075,  0.60411,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95686,  0.95686,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.92517,  0.74063,  0.92517,  1.00,  0.00
2916, 1320,  0.15674,  0.27148,  0.63428,  0.72239,  0.90616,  0.31281,  0.00,  0.05865,  0.73509,  0.48485,  1.00,  0.05865,  0.73509,  0.48485,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74902,  0.74902,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70354,  0.94386,  0.70354,  0.94386,  1.00,  0.00
2917, 1323,  0.06982,  0.30371,  0.63232,  0.59531,  0.95503,  0.31476,  0.00,  0.00978,  0.59531,  0.48094,  1.00,  0.00978,  0.59531,  0.48094,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.76471,  0.76471,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.94386,  0.74063,  0.94386,  1.00,  0.00
2918, 1322,  0.07129,  0.30664,  0.63965,  0.60313,  0.9824,  0.58358,  0.00,  0.01173,  0.60704,  0.48778,  1.00,  0.01173,  0.60704,  0.48778,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.93553,  0.74063,  0.93553,  1.00,  0.00
2919, 1321,  0.06982,  0.30225,  0.64502,  0.56989,  0.86706,  0.83382,  0.00,  0.01075,  0.60411,  0.48876,  1.00,  0.01075,  0.60411,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95686,  0.95686,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.92517,  0.74063,  0.92517,  1.00,  0.00
2920, 1322,  0.07129,  0.30664,  0.63965,  0.60313,  0.9824,  0.58358,  0.00,  0.01173,  0.60704,  0.48778,  1.00,  0.01173,  0.60704,  0.48778,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.93553,  0.74063,  0.93553,  1.00,  0.00
2921, 1324, -0.02295,  0.3125,  0.6377,  0.45748,  0.99022,  0.58358,  0.00,  0.00196,  0.46041,  0.47605,  1.00,  0.00196,  0.46041,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77672,  0.93553,  0.77672,  0.93553,  1.00,  0.00
2922, 1324, -0.02295,  0.3125,  0.6377,  0.45748,  0.99022,  0.58358,  0.00,  0.00196,  0.46041,  0.47605,  1.00,  0.00196,  0.46041,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77672,  0.93553,  0.77672,  0.93553,  1.00,  0.00
2923, 1322,  0.07129,  0.30664,  0.63965,  0.60313,  0.9824,  0.58358,  0.00,  0.01173,  0.60704,  0.48778,  1.00,  0.01173,  0.60704,  0.48778,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.93553,  0.74063,  0.93553,  1.00,  0.00
2924, 1323,  0.06982,  0.30371,  0.63232,  0.59531,  0.95503,  0.31476,  0.00,  0.00978,  0.59531,  0.48094,  1.00,  0.00978,  0.59531,  0.48094,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.76471,  0.76471,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.94386,  0.74063,  0.94386,  1.00,  0.00
2925, 1324, -0.02295,  0.3125,  0.6377,  0.45748,  0.99022,  0.58358,  0.00,  0.00196,  0.46041,  0.47605,  1.00,  0.00196,  0.46041,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77672,  0.93553,  0.77672,  0.93553,  1.00,  0.00
2926, 1325, -0.02246,  0.30762,  0.64258,  0.45748,  0.86901,  0.83382,  0.00,  0.00293,  0.48778,  0.44966,  1.00,  0.00293,  0.48778,  0.44966,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95686,  0.95686,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77672,  0.92517,  0.77672,  0.92517,  1.00,  0.00
2927, 1321,  0.06982,  0.30225,  0.64502,  0.56989,  0.86706,  0.83382,  0.00,  0.01075,  0.60411,  0.48876,  1.00,  0.01075,  0.60411,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95686,  0.95686,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.92517,  0.74063,  0.92517,  1.00,  0.00
2928, 1323,  0.06982,  0.30371,  0.63232,  0.59531,  0.95503,  0.31476,  0.00,  0.00978,  0.59531,  0.48094,  1.00,  0.00978,  0.59531,  0.48094,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.76471,  0.76471,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.74063,  0.94386,  0.74063,  0.94386,  1.00,  0.00
2929, 1326, -0.02344,  0.30908,  0.62988,  0.45748,  0.96285,  0.31672,  0.00,  0.00196,  0.45943,  0.51417,  1.00,  0.00196,  0.45943,  0.51417,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.77255,  0.77255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77672,  0.94386,  0.77672,  0.94386,  1.00,  0.00
2930, 1324, -0.02295,  0.3125,  0.6377,  0.45748,  0.99022,  0.58358,  0.00,  0.00196,  0.46041,  0.47605,  1.00,  0.00196,  0.46041,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77672,  0.93553,  0.77672,  0.93553,  1.00,  0.00
2931, 1327, -0.0127, -0.31348,  0.62305,  0.48094,  0.05279,  0.27761,  0.00,  0.99609,  0.45748,  0.54252,  1.00,  0.99609,  0.45748,  0.54252,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.73725,  0.73725,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77684,  0.94377,  0.77684,  0.94377,  1.00,  0.00
2932, 1328, -0.01318, -0.31738,  0.63086,  0.46725,  0.00391,  0.55034,  0.00,  0.99902,  0.46725,  0.50342,  1.00,  0.99902,  0.46725,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77684,  0.93562,  0.77684,  0.93562,  1.00,  0.00
2933, 1329, -0.10547, -0.29785,  0.62891,  0.32258,  0.03519,  0.5523,  0.00,  0.96774,  0.32258,  0.5132,  1.00,  0.96774,  0.32258,  0.5132,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.85882,  0.85882,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.93562,  0.73128,  0.93562,  1.00,  0.00
2934, 1329, -0.10547, -0.29785,  0.62891,  0.32258,  0.03519,  0.5523,  0.00,  0.96774,  0.32258,  0.5132,  1.00,  0.96774,  0.32258,  0.5132,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.85882,  0.85882,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.93562,  0.73128,  0.93562,  1.00,  0.00
2935, 1330, -0.10352, -0.29395,  0.62061,  0.348,  0.0782,  0.27957,  0.00,  0.96579,  0.32063,  0.52102,  1.00,  0.96579,  0.32063,  0.52102,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.94377,  0.73128,  0.94377,  1.00,  0.00
2936, 1327, -0.0127, -0.31348,  0.62305,  0.48094,  0.05279,  0.27761,  0.00,  0.99609,  0.45748,  0.54252,  1.00,  0.99609,  0.45748,  0.54252,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.73725,  0.73725,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77684,  0.94377,  0.77684,  0.94377,  1.00,  0.00
2937, 1329, -0.10547, -0.29785,  0.62891,  0.32258,  0.03519,  0.5523,  0.00,  0.96774,  0.32258,  0.5132,  1.00,  0.96774,  0.32258,  0.5132,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.85882,  0.85882,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.93562,  0.73128,  0.93562,  1.00,  0.00
2938, 1331, -0.01318, -0.31738,  0.63086,  0.46725,  0.00391,  0.55034,  0.00,  0.99902,  0.46725,  0.50342,  1.00,  0.99902,  0.46725,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77684,  0.93562,  0.77684,  0.93562,  1.00,  0.00
2939, 1332, -0.0127, -0.31201,  0.6377,  0.47312,  0.11144,  0.81232,  0.00,  0.99609,  0.44379,  0.47312,  1.00,  0.99609,  0.44379,  0.47312,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77684,  0.92482,  0.77684,  0.92482,  1.00,  0.00
2940, 1332, -0.0127, -0.31201,  0.6377,  0.47312,  0.11144,  0.81232,  0.00,  0.99609,  0.44379,  0.47312,  1.00,  0.99609,  0.44379,  0.47312,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.77684,  0.92482,  0.77684,  0.92482,  1.00,  0.00
2941, 1333, -0.10303, -0.29297,  0.63525,  0.35973,  0.13685,  0.81232,  0.00,  0.96481,  0.31574,  0.4956,  1.00,  0.96481,  0.31574,  0.4956,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.92482,  0.73128,  0.92482,  1.00,  0.00
2942, 1329, -0.10547, -0.29785,  0.62891,  0.32258,  0.03519,  0.5523,  0.00,  0.96774,  0.32258,  0.5132,  1.00,  0.96774,  0.32258,  0.5132,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.85882,  0.85882,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.93562,  0.73128,  0.93562,  1.00,  0.00
2943, 1330, -0.10352, -0.29395,  0.62061,  0.348,  0.0782,  0.27957,  0.00,  0.96579,  0.32063,  0.52102,  1.00,  0.96579,  0.32063,  0.52102,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.94377,  0.73128,  0.94377,  1.00,  0.00
2944, 1329, -0.10547, -0.29785,  0.62891,  0.32258,  0.03519,  0.5523,  0.00,  0.96774,  0.32258,  0.5132,  1.00,  0.96774,  0.32258,  0.5132,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.85882,  0.85882,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.93562,  0.73128,  0.93562,  1.00,  0.00
2945, 1334, -0.1875, -0.25195,  0.62744,  0.1955,  0.10753,  0.55425,  0.00,  0.89541,  0.19453,  0.50929,  1.00,  0.89541,  0.19453,  0.50929,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.93562,  0.68858,  0.93562,  1.00,  0.00
2946, 1334, -0.1875, -0.25195,  0.62744,  0.1955,  0.10753,  0.55425,  0.00,  0.89541,  0.19453,  0.50929,  1.00,  0.89541,  0.19453,  0.50929,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.93562,  0.68858,  0.93562,  1.00,  0.00
2947, 1329, -0.10547, -0.29785,  0.62891,  0.32258,  0.03519,  0.5523,  0.00,  0.96774,  0.32258,  0.5132,  1.00,  0.96774,  0.32258,  0.5132,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.85882,  0.85882,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.93562,  0.73128,  0.93562,  1.00,  0.00
2948, 1333, -0.10303, -0.29297,  0.63525,  0.35973,  0.13685,  0.81232,  0.00,  0.96481,  0.31574,  0.4956,  1.00,  0.96481,  0.31574,  0.4956,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.92482,  0.73128,  0.92482,  1.00,  0.00
2949, 1334, -0.1875, -0.25195,  0.62744,  0.1955,  0.10753,  0.55425,  0.00,  0.89541,  0.19453,  0.50929,  1.00,  0.89541,  0.19453,  0.50929,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.93562,  0.68858,  0.93562,  1.00,  0.00
2950, 1335, -0.18506, -0.24902,  0.61914,  0.22678,  0.14272,  0.28348,  0.00,  0.89247,  0.19062,  0.51515,  1.00,  0.89247,  0.19062,  0.51515,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.94377,  0.68858,  0.94377,  1.00,  0.00
2951, 1330, -0.10352, -0.29395,  0.62061,  0.348,  0.0782,  0.27957,  0.00,  0.96579,  0.32063,  0.52102,  1.00,  0.96579,  0.32063,  0.52102,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.94377,  0.73128,  0.94377,  1.00,  0.00
2952, 1333, -0.10303, -0.29297,  0.63525,  0.35973,  0.13685,  0.81232,  0.00,  0.96481,  0.31574,  0.4956,  1.00,  0.96481,  0.31574,  0.4956,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.73128,  0.92482,  0.73128,  0.92482,  1.00,  0.00
2953, 1336, -0.18408, -0.24805,  0.63379,  0.26002,  0.19355,  0.81427,  0.00,  0.89052,  0.18768,  0.49267,  1.00,  0.89052,  0.18768,  0.49267,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.94902,  0.94902,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.92482,  0.68858,  0.92482,  1.00,  0.00
2954, 1334, -0.1875, -0.25195,  0.62744,  0.1955,  0.10753,  0.55425,  0.00,  0.89541,  0.19453,  0.50929,  1.00,  0.89541,  0.19453,  0.50929,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.93562,  0.68858,  0.93562,  1.00,  0.00
2955, 1335, -0.18506, -0.24902,  0.61914,  0.22678,  0.14272,  0.28348,  0.00,  0.89247,  0.19062,  0.51515,  1.00,  0.89247,  0.19062,  0.51515,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.94377,  0.68858,  0.94377,  1.00,  0.00
2956, 1334, -0.1875, -0.25195,  0.62744,  0.1955,  0.10753,  0.55425,  0.00,  0.89541,  0.19453,  0.50929,  1.00,  0.89541,  0.19453,  0.50929,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.93562,  0.68858,  0.93562,  1.00,  0.00
2957, 1337, -0.25244, -0.18359,  0.62646,  0.09384,  0.21505,  0.55816,  0.00,  0.78788,  0.09091,  0.50733,  1.00,  0.78788,  0.09091,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.93562,  0.6454,  0.93562,  1.00,  0.00
2958, 1337, -0.25244, -0.18359,  0.62646,  0.09384,  0.21505,  0.55816,  0.00,  0.78788,  0.09091,  0.50733,  1.00,  0.78788,  0.09091,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.93562,  0.6454,  0.93562,  1.00,  0.00
2959, 1334, -0.1875, -0.25195,  0.62744,  0.1955,  0.10753,  0.55425,  0.00,  0.89541,  0.19453,  0.50929,  1.00,  0.89541,  0.19453,  0.50929,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.93562,  0.68858,  0.93562,  1.00,  0.00
2960, 1336, -0.18408, -0.24805,  0.63379,  0.26002,  0.19355,  0.81427,  0.00,  0.89052,  0.18768,  0.49267,  1.00,  0.89052,  0.18768,  0.49267,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.94902,  0.94902,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.92482,  0.68858,  0.92482,  1.00,  0.00
2961, 1337, -0.25244, -0.18359,  0.62646,  0.09384,  0.21505,  0.55816,  0.00,  0.78788,  0.09091,  0.50733,  1.00,  0.78788,  0.09091,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.93562,  0.6454,  0.93562,  1.00,  0.00
2962, 1338, -0.24951, -0.18164,  0.61865,  0.13099,  0.23851,  0.28739,  0.00,  0.78495,  0.08895,  0.51026,  1.00,  0.78495,  0.08895,  0.51026,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.94377,  0.6454,  0.94377,  1.00,  0.00
2963, 1335, -0.18506, -0.24902,  0.61914,  0.22678,  0.14272,  0.28348,  0.00,  0.89247,  0.19062,  0.51515,  1.00,  0.89247,  0.19062,  0.51515,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.94377,  0.68858,  0.94377,  1.00,  0.00
2964, 1336, -0.18408, -0.24805,  0.63379,  0.26002,  0.19355,  0.81427,  0.00,  0.89052,  0.18768,  0.49267,  1.00,  0.89052,  0.18768,  0.49267,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.94902,  0.94902,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.68858,  0.92482,  0.68858,  0.92482,  1.00,  0.00
2965, 1339, -0.24805, -0.18115,  0.63281,  0.18377,  0.27761,  0.81818,  0.00,  0.78201,  0.087,  0.49071,  1.00,  0.78201,  0.087,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.92482,  0.6454,  0.92482,  1.00,  0.00
2966, 1337, -0.25244, -0.18359,  0.62646,  0.09384,  0.21505,  0.55816,  0.00,  0.78788,  0.09091,  0.50733,  1.00,  0.78788,  0.09091,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.93562,  0.6454,  0.93562,  1.00,  0.00
2967, 1338, -0.24951, -0.18164,  0.61865,  0.13099,  0.23851,  0.28739,  0.00,  0.78495,  0.08895,  0.51026,  1.00,  0.78495,  0.08895,  0.51026,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.94377,  0.6454,  0.94377,  1.00,  0.00
2968, 1337, -0.25244, -0.18359,  0.62646,  0.09384,  0.21505,  0.55816,  0.00,  0.78788,  0.09091,  0.50733,  1.00,  0.78788,  0.09091,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.93562,  0.6454,  0.93562,  1.00,  0.00
2969, 1340, -0.29443, -0.09961,  0.62598,  0.02737,  0.348,  0.56207,  0.00,  0.65298,  0.02444,  0.49853,  1.00,  0.65298,  0.02444,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.93562,  0.599,  0.93562,  1.00,  0.00
2970, 1340, -0.29443, -0.09961,  0.62598,  0.02737,  0.348,  0.56207,  0.00,  0.65298,  0.02444,  0.49853,  1.00,  0.65298,  0.02444,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.93562,  0.599,  0.93562,  1.00,  0.00
2971, 1337, -0.25244, -0.18359,  0.62646,  0.09384,  0.21505,  0.55816,  0.00,  0.78788,  0.09091,  0.50733,  1.00,  0.78788,  0.09091,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.93562,  0.6454,  0.93562,  1.00,  0.00
2972, 1339, -0.24805, -0.18115,  0.63281,  0.18377,  0.27761,  0.81818,  0.00,  0.78201,  0.087,  0.49071,  1.00,  0.78201,  0.087,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.92482,  0.6454,  0.92482,  1.00,  0.00
2973, 1340, -0.29443, -0.09961,  0.62598,  0.02737,  0.348,  0.56207,  0.00,  0.65298,  0.02444,  0.49853,  1.00,  0.65298,  0.02444,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.93562,  0.599,  0.93562,  1.00,  0.00
2974, 1341, -0.2915, -0.09863,  0.61865,  0.06647,  0.35973,  0.29326,  0.00,  0.65494,  0.02444,  0.49951,  1.00,  0.65494,  0.02444,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.76078,  0.76078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.94377,  0.599,  0.94377,  1.00,  0.00
2975, 1338, -0.24951, -0.18164,  0.61865,  0.13099,  0.23851,  0.28739,  0.00,  0.78495,  0.08895,  0.51026,  1.00,  0.78495,  0.08895,  0.51026,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.74118,  0.74118,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.94377,  0.6454,  0.94377,  1.00,  0.00
2976, 1339, -0.24805, -0.18115,  0.63281,  0.18377,  0.27761,  0.81818,  0.00,  0.78201,  0.087,  0.49071,  1.00,  0.78201,  0.087,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.95294,  0.95294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.6454,  0.92482,  0.6454,  0.92482,  1.00,  0.00
2977, 1342, -0.28955, -0.09814,  0.63232,  0.1349,  0.38123,  0.82014,  0.00,  0.65396,  0.02444,  0.49853,  1.00,  0.65396,  0.02444,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.94902,  0.94902,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.92482,  0.599,  0.92482,  1.00,  0.00
2978, 1340, -0.29443, -0.09961,  0.62598,  0.02737,  0.348,  0.56207,  0.00,  0.65298,  0.02444,  0.49853,  1.00,  0.65298,  0.02444,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86275,  0.86275,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.93562,  0.599,  0.93562,  1.00,  0.00
2979, 1343, -0.30664, -0.00684,  0.61914,  0.04301,  0.49462,  0.29912,  0.00,  0.52004,  0.00098,  0.46823,  1.00,  0.52004,  0.00098,  0.46823,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.75294,  0.75294,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.55576,  0.94377,  0.55576,  0.94377,  1.00,  0.00
2980, 1341, -0.2915, -0.09863,  0.61865,  0.06647,  0.35973,  0.29326,  0.00,  0.65494,  0.02444,  0.49951,  1.00,  0.65494,  0.02444,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.76078,  0.76078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.599,  0.94377,  0.599,  0.94377,  1.00,  0.00
